date,time,open price,high price,low price,close price,volume,adjusted price
20140114,0,2.35,2.35,2.35,2.35,0,2.35
20140113,0,2.35,2.35,2.35,2.35,0,2.35
20140110,0,2.35,2.35,2.35,2.35,0,2.35
20140109,0,2.35,2.35,2.35,2.35,0,2.35
20140108,0,2.35,2.35,2.35,2.35,0,2.35
20140107,0,2.35,2.35,2.35,2.35,0,2.35
20140106,0,2.35,2.35,2.35,2.35,0,2.35
20140103,0,2.35,2.35,2.35,2.35,0,2.35
20140102,0,2.35,2.35,2.35,2.35,0,2.35
20140101,0,2.35,2.35,2.35,2.35,0,2.35
20131231,0,2.35,2.35,2.35,2.35,0,2.35
20131230,0,2.35,2.35,2.35,2.35,0,2.35
20131227,0,2.35,2.35,2.35,2.35,0,2.35
20131226,0,2.35,2.35,2.35,2.35,0,2.35
20131225,0,2.35,2.35,2.35,2.35,0,2.35
20131224,0,2.35,2.35,2.35,2.35,0,2.35
20131223,0,2.35,2.35,2.35,2.35,0,2.35
20131220,0,2.35,2.35,2.35,2.35,0,2.35
20131219,0,2.35,2.35,2.35,2.35,0,2.35
20131218,0,2.35,2.35,2.35,2.35,0,2.35
20131217,0,2.35,2.35,2.35,2.35,0,2.35
20131216,0,2.35,2.35,2.35,2.35,0,2.35
20131213,0,2.28,2.35,2.28,2.35,2200,2.35
20131212,0,2.24,2.24,2.24,2.24,0,2.24
20131211,0,2.33,2.33,2.24,2.24,4400,2.24
20131210,0,2.41,2.41,2.41,2.41,0,2.41
20131209,0,2.41,2.41,2.41,2.41,1100,2.41
20131206,0,2.57,2.57,2.57,2.57,0,2.57
20131205,0,2.57,2.57,2.57,2.57,0,2.57
20131204,0,2.57,2.57,2.57,2.57,0,2.57
20131203,0,2.57,2.57,2.57,2.57,0,2.57
20131202,0,2.57,2.57,2.57,2.57,0,2.57
20131129,0,2.57,2.57,2.57,2.57,0,2.57
20131128,0,2.57,2.57,2.57,2.57,0,2.57
20131127,0,2.57,2.57,2.57,2.57,0,2.57
20131126,0,2.57,2.57,2.57,2.57,0,2.57
20131125,0,2.67,2.67,2.57,2.57,2200,2.57
20131122,0,2.73,2.73,2.73,2.73,0,2.73
20131121,0,2.73,2.73,2.73,2.73,0,2.73
20131120,0,2.73,2.73,2.73,2.73,0,2.73
20131119,0,2.73,2.73,2.73,2.73,0,2.73
20131118,0,2.73,2.73,2.73,2.73,0,2.73
20131115,0,2.73,2.73,2.73,2.73,0,2.73
20131114,0,2.73,2.73,2.73,2.73,0,2.73
20131113,0,2.73,2.73,2.73,2.73,0,2.73
20131112,0,2.73,2.73,2.73,2.73,0,2.73
20131111,0,2.73,2.73,2.73,2.73,0,2.73
20131108,0,2.73,2.73,2.73,2.73,0,2.73
20131107,0,2.73,2.73,2.73,2.73,0,2.73
20131106,0,2.73,2.73,2.73,2.73,0,2.73
20131105,0,2.73,2.73,2.73,2.73,0,2.73
20131104,0,2.73,2.73,2.73,2.73,0,2.73
20131101,0,2.73,2.73,2.73,2.73,0,2.73
20131031,0,2.73,2.73,2.73,2.73,0,2.73
20131030,0,2.73,2.73,2.73,2.73,1100,2.73
20131029,0,2.73,2.73,2.73,2.73,0,2.73
20131028,0,2.73,2.73,2.73,2.73,1100,2.73
20131025,0,2.67,2.67,2.67,2.67,0,2.67
20131024,0,2.67,2.67,2.67,2.67,0,2.67
