date,time,open price,high price,low price,close price,volume,adjusted price
20140114,0,0.03,0.03,0.03,0.03,245000,0.03
20140113,0,0.03,0.03,0.03,0.03,1458900,0.03
20140110,0,0.04,0.04,0.03,0.03,469800,0.03
20140109,0,0.03,0.03,0.03,0.03,836100,0.03
20140108,0,0.03,0.03,0.03,0.03,476700,0.03
20140107,0,0.03,0.03,0.03,0.03,382900,0.03
20140106,0,0.03,0.04,0.03,0.03,705300,0.03
20140103,0,0.03,0.03,0.03,0.03,127800,0.03
20140102,0,0.04,0.04,0.03,0.03,268600,0.03
20131231,0,0.03,0.03,0.03,0.03,155900,0.03
20131230,0,0.03,0.04,0.03,0.03,637900,0.03
20131227,0,0.03,0.04,0.03,0.04,412600,0.04
20131226,0,0.03,0.03,0.03,0.03,866900,0.03
20131224,0,0.03,0.03,0.03,0.03,310600,0.03
20131223,0,0.03,0.03,0.03,0.03,203600,0.03
20131220,0,0.03,0.03,0.03,0.03,767200,0.03
20131219,0,0.03,0.03,0.03,0.03,300000,0.03
20131218,0,0.03,0.04,0.03,0.03,663600,0.03
20131217,0,0.03,0.04,0.03,0.04,143200,0.04
20131216,0,0.04,0.04,0.03,0.04,126700,0.04
20131213,0,0.04,0.04,0.03,0.04,416400,0.04
20131212,0,0.04,0.04,0.03,0.04,442900,0.04
20131211,0,0.04,0.04,0.04,0.04,614700,0.04
20131210,0,0.04,0.04,0.04,0.04,700600,0.04
20131209,0,0.04,0.04,0.04,0.04,1986900,0.04
20131206,0,0.04,0.04,0.04,0.04,562000,0.04
20131205,0,0.04,0.04,0.04,0.04,2457300,0.04
20131204,0,0.04,0.04,0.04,0.04,569200,0.04
20131203,0,0.04,0.04,0.04,0.04,1646300,0.04
20131202,0,0.03,0.05,0.03,0.04,2188300,0.04
20131129,0,0.03,0.04,0.03,0.03,1002900,0.03
20131127,0,0.03,0.03,0.03,0.03,1383800,0.03
20131126,0,0.03,0.03,0.03,0.03,758100,0.03
20131125,0,0.03,0.03,0.03,0.03,1027100,0.03
20131122,0,0.03,0.03,0.03,0.03,1068800,0.03
20131121,0,0.03,0.03,0.03,0.03,1605000,0.03
20131120,0,0.03,0.03,0.03,0.03,2035400,0.03
20131119,0,0.03,0.03,0.03,0.03,990500,0.03
20131118,0,0.03,0.04,0.03,0.03,3631200,0.03
20131115,0,0.03,0.03,0.03,0.03,489900,0.03
20131114,0,0.03,0.03,0.03,0.03,95000,0.03
20131113,0,0.03,0.03,0.03,0.03,65000,0.03
20131112,0,0.03,0.03,0.02,0.03,88100,0.03
20131111,0,0.03,0.03,0.03,0.03,606000,0.03
20131108,0,0.03,0.03,0.03,0.03,30000,0.03
20131107,0,0.03,0.03,0.03,0.03,57300,0.03
20131106,0,0.03,0.03,0.03,0.03,325700,0.03
20131105,0,0.03,0.03,0.03,0.03,172600,0.03
20131104,0,0.03,0.03,0.03,0.03,520400,0.03
20131101,0,0.03,0.03,0.03,0.03,6200,0.03
20131031,0,0.03,0.03,0.03,0.03,544300,0.03
20131030,0,0.03,0.03,0.03,0.03,40700,0.03
20131029,0,0.03,0.03,0.03,0.03,327700,0.03
20131028,0,0.03,0.03,0.03,0.03,1273500,0.03
20131025,0,0.03,0.03,0.03,0.03,911100,0.03
20131024,0,0.03,0.03,0.03,0.03,320700,0.03
20131023,0,0.03,0.03,0.02,0.03,458100,0.03
20131022,0,0.03,0.03,0.03,0.03,244300,0.03
20131021,0,0.03,0.03,0.03,0.03,647700,0.03
20131018,0,0.03,0.03,0.03,0.03,67500,0.03
20131017,0,0.03,0.03,0.03,0.03,151300,0.03
20131016,0,0.03,0.03,0.02,0.03,609100,0.03
20131015,0,0.03,0.03,0.02,0.03,327700,0.03
20131014,0,0.03,0.03,0.03,0.03,10800,0.03
20131011,0,0.03,0.03,0.03,0.03,10000,0.03
20131010,0,0.03,0.03,0.03,0.03,7000,0.03
20131009,0,0.03,0.03,0.02,0.03,217600,0.03
20131008,0,0.03,0.03,0.02,0.03,106200,0.03
20131007,0,0.02,0.03,0.02,0.03,92400,0.03
20131004,0,0.03,0.03,0.02,0.03,329100,0.03
20131003,0,0.03,0.03,0.03,0.03,41100,0.03
20131002,0,0.03,0.03,0.03,0.03,51100,0.03
20131001,0,0.03,0.03,0.03,0.03,469100,0.03
20130930,0,0.03,0.03,0.03,0.03,13000,0.03
20130927,0,0.03,0.03,0.02,0.03,274100,0.03
20130926,0,0.03,0.03,0.03,0.03,651800,0.03
20130925,0,0.03,0.03,0.03,0.03,76200,0.03
20130924,0,0.03,0.03,0.03,0.03,213100,0.03
20130923,0,0.03,0.03,0.03,0.03,797700,0.03
20130920,0,0.03,0.03,0.03,0.03,212100,0.03
20130919,0,0.03,0.03,0.03,0.03,786100,0.03
20130918,0,0.03,0.03,0.03,0.03,443500,0.03
20130917,0,0.03,0.03,0.03,0.03,420300,0.03
20130916,0,0.03,0.03,0.03,0.03,101200,0.03
20130913,0,0.03,0.03,0.03,0.03,247300,0.03
20130912,0,0.03,0.03,0.03,0.03,102800,0.03
20130911,0,0.03,0.03,0.03,0.03,134600,0.03
20130910,0,0.03,0.03,0.03,0.03,251700,0.03
20130909,0,0.03,0.03,0.03,0.03,720500,0.03
20130906,0,0.03,0.03,0.03,0.03,220200,0.03
20130905,0,0.03,0.03,0.03,0.03,133100,0.03
20130904,0,0.03,0.03,0.03,0.03,1578200,0.03
20130903,0,0.03,0.03,0.03,0.03,429700,0.03
20130830,0,0.03,0.03,0.03,0.03,489600,0.03
20130829,0,0.03,0.03,0.03,0.03,98800,0.03
20130828,0,0.03,0.03,0.03,0.03,97300,0.03
20130827,0,0.03,0.03,0.03,0.03,91700,0.03
20130826,0,0.04,0.04,0.03,0.04,699800,0.04
20130823,0,0.04,0.04,0.04,0.04,19700,0.04
20130822,0,0.03,0.04,0.03,0.04,311400,0.04
20130821,0,0.03,0.03,0.03,0.03,714900,0.03
20130820,0,0.03,0.03,0.03,0.03,329200,0.03
20130819,0,0.03,0.03,0.03,0.03,74400,0.03
20130816,0,0.04,0.04,0.03,0.03,72100,0.03
20130815,0,0.03,0.03,0.03,0.03,269400,0.03
20130814,0,0.04,0.04,0.03,0.03,200300,0.03
20130813,0,0.04,0.04,0.03,0.04,432400,0.04
20130812,0,0.04,0.04,0.03,0.04,385900,0.04
20130809,0,0.04,0.04,0.04,0.04,92900,0.04
20130808,0,0.04,0.04,0.04,0.04,35700,0.04
20130807,0,0.04,0.04,0.04,0.04,33700,0.04
20130806,0,0.04,0.04,0.03,0.04,307500,0.04
20130805,0,0.04,0.04,0.03,0.04,408500,0.04
20130802,0,0.04,0.04,0.04,0.04,474100,0.04
20130801,0,0.04,0.04,0.04,0.04,191100,0.04
20130731,0,0.03,0.04,0.03,0.04,110700,0.04
20130730,0,0.04,0.04,0.03,0.03,242600,0.03
20130729,0,0.04,0.04,0.03,0.04,147800,0.04
20130726,0,0.04,0.04,0.04,0.04,65700,0.04
20130725,0,0.04,0.04,0.03,0.04,901300,0.04
20130724,0,0.03,0.04,0.03,0.04,3703800,0.04
20130723,0,0.03,0.03,0.03,0.03,1755200,0.03
20130722,0,0.04,0.04,0.03,0.04,337800,0.04
20130719,0,0.03,0.04,0.03,0.04,183300,0.04
20130718,0,0.04,0.04,0.03,0.04,2550900,0.04
20130717,0,0.04,0.04,0.04,0.04,577500,0.04
20130716,0,0.04,0.04,0.04,0.04,784500,0.04
20130715,0,0.04,0.04,0.04,0.04,273300,0.04
20130712,0,0.04,0.04,0.04,0.04,1043200,0.04
20130711,0,0.03,0.04,0.03,0.04,2109000,0.04
20130710,0,0.04,0.04,0.03,0.04,2078500,0.04
20130709,0,0.05,0.05,0.04,0.04,2555600,0.04
20130708,0,0.06,0.06,0.04,0.05,988700,0.05
20130705,0,0.05,0.06,0.05,0.05,1089100,0.05
20130703,0,0.06,0.06,0.05,0.05,401700,0.05
20130702,0,0.06,0.06,0.05,0.06,1069400,0.06
20130701,0,0.07,0.07,0.06,0.06,815600,0.06
20130628,0,0.06,0.07,0.06,0.06,263100,0.06
20130627,0,0.07,0.07,0.06,0.06,137700,0.06
20130626,0,0.06,0.07,0.06,0.06,442400,0.06
20130625,0,0.09,0.09,0.06,0.06,873900,0.06
20130624,0,0.06,0.07,0.06,0.06,837100,0.06
20130621,0,0.07,0.07,0.06,0.06,807300,0.06
20130620,0,0.06,0.07,0.06,0.06,404600,0.06
20130619,0,0.06,0.07,0.06,0.06,305700,0.06
20130618,0,0.06,0.07,0.06,0.06,587200,0.06
20130617,0,0.06,0.06,0.06,0.06,121700,0.06
20130614,0,0.06,0.06,0.06,0.06,369800,0.06
20130613,0,0.05,0.06,0.05,0.06,146000,0.06
20130612,0,0.06,0.06,0.04,0.05,2230300,0.05
20130611,0,0.05,0.06,0.05,0.06,604300,0.06
20130610,0,0.06,0.06,0.05,0.06,833000,0.06
20130607,0,0.06,0.07,0.06,0.06,870400,0.06
20130606,0,0.07,0.07,0.06,0.07,491200,0.07
20130605,0,0.06,0.07,0.06,0.07,324700,0.07
20130604,0,0.07,0.07,0.06,0.06,473900,0.06
20130603,0,0.07,0.07,0.07,0.07,211000,0.07
20130531,0,0.07,0.07,0.06,0.07,467800,0.07
20130530,0,0.07,0.07,0.07,0.07,109400,0.07
20130529,0,0.07,0.07,0.06,0.07,846000,0.07
20130528,0,0.07,0.07,0.07,0.07,841200,0.07
20130524,0,0.07,0.07,0.07,0.07,596600,0.07
20130523,0,0.07,0.07,0.07,0.07,320300,0.07
